delta_0;theta_0;alpha_0;beta_0;gamma_0;delta_1;theta_1;alpha_1;beta_1;gamma_1;delta_2;theta_2;alpha_2;beta_2;gamma_2;delta_3;theta_3;alpha_3;beta_3;gamma_3;delta_4;theta_4;alpha_4;beta_4;gamma_4;delta_5;theta_5;alpha_5;beta_5;gamma_5;delta_6;theta_6;alpha_6;beta_6;gamma_6;delta_7;theta_7;alpha_7;beta_7;gamma_7;delta_8;theta_8;alpha_8;beta_8;gamma_8;delta_9;theta_9;alpha_9;beta_9;gamma_9;delta_10;theta_10;alpha_10;beta_10;gamma_10;delta_11;theta_11;alpha_11;beta_11;gamma_11;delta_12;theta_12;alpha_12;beta_12;gamma_12;delta_13;theta_13;alpha_13;beta_13;gamma_13;delta_14;theta_14;alpha_14;beta_14;gamma_14;delta_15;theta_15;alpha_15;beta_15;gamma_15;ACTION
0.15305781;0.6656648;0.13373215;0.67674404;0.4936472;0.05558282;0.5828263;0.2038668;0.40734467;0.134122;0.089332744;0.6007911;0.5082393;0.6058575;0.51787716;0.10719964;0.40705162;0.51468927;0.80239606;0.6898232;0.06698556;0.7317173;0.60026336;0.4170839;0.22868194;0.09182981;0.28760684;0.25483033;0.45519263;0.2266301;0.36504775;0.5928566;0.21512747;0.61854744;0.91482157;0.07666339;0.38762093;0.2711313;0.40644693;0.3242464;0.45509997;1.2680422;0.20589921;0.57988596;0.7708668;0.08772679;0.36354473;0.2828979;0.44675905;0.1367181;0.13906565;0.3776031;0.16880865;0.43745852;0.25549272;0.037385672;0.7332672;0.2010279;0.38410136;0.14322928;0.1913782;0.413251;0.27639687;0.48754442;0.3532551;0.059997253;0.3080617;0.29103747;0.40030438;0.19696687;2.0242765;8.132303;1.0758301;2.3977103;7.6252556;6.088834;12.462769;1.9626247;16.660847;259.8345;0
0.14556865;0.67035896;0.13210534;0.6741215;0.49982676;0.049556457;0.590044;0.19885232;0.40316597;0.1363059;0.08611055;0.61124885;0.47856653;0.60457575;0.5244538;0.10164429;0.4116791;0.48423845;0.78526866;0.7003317;0.06284839;0.70994043;0.564455;0.40558967;0.22907072;0.08397956;0.29228607;0.24054974;0.453486;0.22904237;0.3355421;0.59755653;0.20905486;0.6021013;0.92519176;0.07166278;0.39666057;0.25657338;0.40050346;0.32778957;0.43933615;1.2177794;0.19256039;0.5767274;0.7772963;0.078665026;0.36237022;0.27721968;0.44141805;0.13875234;0.13486026;0.38284647;0.16479567;0.4345787;0.2586129;0.036736347;0.7215097;0.1977271;0.38288265;0.14567105;0.17945437;0.40697926;0.2630734;0.48172712;0.36233795;0.058503494;0.3215439;0.2819296;0.39876917;0.20051792;1.9108117;7.7872987;0.9630406;2.3438883;7.7153335;5.61131;11.655606;1.7216506;13.425622;211.82701;0
0.13936064;0.6735631;0.13087922;0.6696428;0.5056367;0.044459146;0.5973327;0.19282019;0.39753827;0.13838325;0.08417531;0.61985373;0.4480807;0.60240656;0.5306973;0.09834017;0.41633487;0.45231465;0.76667374;0.7109446;0.06012348;0.6886756;0.52550966;0.39375764;0.22956006;0.079301596;0.2969491;0.22625442;0.4505694;0.23123188;0.3071295;0.6032293;0.20421742;0.5841157;0.9353809;0.0679716;0.40520936;0.24301094;0.3942831;0.33106598;0.42754912;1.1727177;0.17990275;0.57419354;0.7837993;0.07402259;0.36153638;0.27062514;0.43426704;0.14049883;0.13194965;0.3895732;0.16114643;0.43041086;0.26167426;0.036610357;0.7088171;0.19496694;0.38012907;0.14786819;0.16993989;0.40214628;0.24956845;0.4745567;0.3712696;0.057851538;0.3353375;0.27275315;0.39620614;0.20368584;1.8127241;7.4784184;0.86608917;2.288413;7.805953;5.2601023;11.060279;1.5416483;10.74383;172.3409;0
0.1347985;0.6752689;0.13019459;0.6629892;0.5104677;0.04054407;0.6045863;0.18620981;0.39058235;0.14012186;0.08334942;0.6264943;0.41855788;0.5995209;0.5361035;0.09702884;0.42102593;0.41997153;0.74677294;0.7209092;0.058903962;0.6671106;0.48537216;0.38197982;0.229763;0.076130316;0.30150005;0.21294911;0.44653133;0.23291743;0.2793618;0.610102;0.20044793;0.56513554;0.94479614;0.065069675;0.41304806;0.2301899;0.38777798;0.3337176;0.41854474;1.1331706;0.16771577;0.5714881;0.7908739;0.07190045;0.3607837;0.26323986;0.42547643;0.14179274;0.12993121;0.3973506;0.15834214;0.42509335;0.26433706;0.036930718;0.6963729;0.19261393;0.37587166;0.14964798;0.16203246;0.3984232;0.23627445;0.46634704;0.37966454;0.05787334;0.34917787;0.2638538;0.3927569;0.20626812;1.7257011;7.207791;0.7887667;2.2283146;7.8929954;5.006885;10.627051;1.4000899;8.575822;140.08101;0
0.13185214;0.67602366;0.13054812;0.65466034;0.51421744;0.03779203;0.6118889;0.17896979;0.38231552;0.14149179;0.083389536;0.6310104;0.3910878;0.59550565;0.5404729;0.097324826;0.42589918;0.38822687;0.7260999;0.72973764;0.058732096;0.64484257;0.447512;0.3697433;0.22971064;0.074054;0.30592692;0.20087114;0.4411446;0.23407532;0.2525335;0.6175002;0.19771922;0.5462996;0.95291996;0.06292947;0.42000392;0.218621;0.3806653;0.3356494;0.41164878;1.0989873;0.15602048;0.56823695;0.7986944;0.070971265;0.36043322;0.2553022;0.4152644;0.14255424;0.12846965;0.40558407;0.15618671;0.41835567;0.2664564;0.037633017;0.6847217;0.19046187;0.37001133;0.15089552;0.15527755;0.39569214;0.22362697;0.45685393;0.38736632;0.058427878;0.36287862;0.25558114;0.3884352;0.2081622;1.6452624;6.977881;0.73474044;2.1655645;7.972914;4.8577247;10.36;1.2888409;6.854034;113.88727;0
0.13050538;0.6763231;0.13205518;0.64592147;0.5167815;0.036198653;0.61922556;0.17174233;0.37303084;0.14249092;0.08462411;0.6330699;0.36664632;0.5903074;0.5436556;0.098845646;0.43084216;0.35859206;0.7047871;0.7366907;0.059247024;0.6226448;0.41197807;0.35734913;0.22925864;0.07286226;0.3102688;0.1898216;0.43461335;0.23466116;0.2272255;0.6252858;0.19594663;0.52758884;0.95910233;0.06132597;0.42609414;0.20824611;0.37344638;0.33697343;0.4060794;1.0703743;0.1453419;0.56423616;0.8061577;0.07089257;0.36064532;0.24698667;0.40366453;0.14294381;0.12738028;0.4140382;0.15465207;0.4102988;0.2680131;0.038667694;0.6743172;0.18813998;0.36284935;0.15179583;0.14941858;0.3945968;0.21239722;0.44625598;0.39427882;0.059398077;0.37622097;0.24807476;0.38325873;0.20934862;1.5701346;6.7943897;0.7060959;2.098625;8.034969;4.807577;10.249689;1.2245842;5.4995503;92.67523;0
0.13065086;0.6763918;0.13454154;0.6364408;0.51781553;0.035317414;0.62626714;0.16469365;0.36294788;0.14310203;0.087059334;0.6322451;0.34595132;0.5840175;0.5453354;0.10154514;0.43566263;0.3318228;0.6826775;0.74160534;0.060356524;0.60089743;0.3793295;0.34566954;0.22847046;0.07249646;0.3143389;0.18052398;0.42672908;0.23462552;0.20313652;0.63293207;0.19498116;0.50978625;0.9627178;0.060263567;0.4311947;0.19945924;0.366112;0.33763355;0.40148357;1.0467455;0.13531546;0.559512;0.81296927;0.0716214;0.3613515;0.2384813;0.39090112;0.14287788;0.12648594;0.4222304;0.1535248;0.40087077;0.26894072;0.040163968;0.66531616;0.18609622;0.35467824;0.1521858;0.14418986;0.3952716;0.20288746;0.43416706;0.40022653;0.06080239;0.38899305;0.24154094;0.3773503;0.2097563;1.4511184;6.6759253;0.69646287;2.033745;8.077407;4.8601365;10.296554;1.1875939;4.445885;75.43917;0
0.13211209;0.67666477;0.13841453;0.6258671;0.51702;0.034673266;0.63311857;0.15881486;0.3524453;0.14323129;0.09067291;0.62858754;0.3295306;0.57704127;0.5450411;0.105465606;0.4401345;0.3071694;0.6600509;0.7438807;0.061972216;0.5813105;0.3497446;0.33481786;0.22727187;0.073030986;0.31806856;0.17274553;0.4178208;0.2338082;0.18071409;0.63999325;0.1944048;0.49250975;0.96324503;0.05972139;0.4350879;0.1920153;0.3591539;0.33733752;0.39794746;1.0275037;0.12656257;0.55441976;0.81825805;0.072812706;0.36237815;0.23011522;0.37752312;0.14232427;0.12558359;0.43047228;0.15259647;0.3904239;0.2690385;0.041790582;0.6587155;0.18412304;0.34567103;0.15196247;0.13930784;0.3988385;0.19467475;0.4210471;0.40490088;0.06245254;0.40091765;0.23615526;0.3708266;0.20925997;1.444318;6.6345077;0.70510757;1.96996;8.096988;5.0166836;10.527249;1.1795157;3.7013376;61.362312;0
0.13538818;0.6777871;0.1433392;0.61411995;0.5141388;0.034470413;0.6391505;0.15340462;0.34180498;0.1428201;0.09549422;0.6217652;0.31774575;0.5697143;0.54252607;0.11068995;0.4443283;0.28550887;0.6368555;0.74278057;0.064003795;0.5633527;0.3242022;0.32446566;0.22552782;0.07450554;0.3213462;0.16689107;0.40785897;0.23216859;0.16039217;0.646051;0.19414191;0.47552663;0.96039575;0.059786726;0.43778598;0.18631284;0.3528406;0.3359071;0.39491126;1.0111318;0.11899505;0.54858387;0.82171416;0.07497905;0.3638807;0.22271319;0.3639466;0.14118908;0.12476421;0.43811786;0.1517798;0.37905404;0.26799393;0.04373162;0.6543099;0.18175752;0.33593962;0.15103485;0.13476276;0.40397707;0.18719584;0.4069567;0.40798336;0.06450444;0.4117283;0.23182066;0.36405888;0.20781147;1.4755405;6.666563;0.7284059;1.9043386;8.080689;5.272971;10.977958;1.2048616;3.1571057;49.827126;0
0.14037745;0.68017066;0.14930591;0.6015698;0.50910145;0.0345599;0.64438623;0.14821473;0.33087894;0.14193442;0.10153416;0.61169195;0.3108713;0.56172717;0.5375795;0.11731406;0.44839582;0.26713568;0.61355716;0.73791003;0.06640031;0.5468002;0.30338067;0.31465492;0.22323668;0.077074565;0.32418066;0.16292289;0.39702237;0.22963743;0.1420652;0.650792;0.19405763;0.45889196;0.9533783;0.06057302;0.43941408;0.18252905;0.3473467;0.33324564;0.39243546;0.99829924;0.112460054;0.54193765;0.82279885;0.07797751;0.36602446;0.21660802;0.35047483;0.13947017;0.12389721;0.44501954;0.15095124;0.36719406;0.26589897;0.046115935;0.6543473;0.17967856;0.3256945;0.14941177;0.13053784;0.41009846;0.18046631;0.3925656;0.40941226;0.067051515;0.4214273;0.22851431;0.35703298;0.20544013;1.5278623;6.77165;0.76645887;1.839073;8.030391;5.6489983;11.677318;1.2518655;2.7559958;40.933975;0
0.14698821;0.6830983;0.15636155;0.58837104;0.50188154;0.034884453;0.6485998;0.14310713;0.3212079;0.14050913;0.10869968;0.59860176;0.30836645;0.55307543;0.5301663;0.12528113;0.45225796;0.2521194;0.5903832;0.72896343;0.0690933;0.5315671;0.28756607;0.30567786;0.22039255;0.08055543;0.32637748;0.1608552;0.385459;0.2262391;0.125269;0.6541553;0.19400406;0.442742;0.94191104;0.06189446;0.43984303;0.18080154;0.34253886;0.3293681;0.39042994;0.987606;0.107351795;0.53459156;0.8208237;0.08190136;0.36860776;0.21182556;0.33731985;0.1371692;0.123080246;0.4509496;0.15005124;0.35533357;0.26258233;0.048922926;0.65989757;0.1785248;0.3158354;0.14708255;0.12693717;0.41696078;0.17458622;0.37821773;0.40902588;0.06990586;0.42977813;0.2261837;0.3499178;0.20207947;1.5966575;6.951632;0.8191248;1.7749699;7.9385223;6.1545067;12.651859;1.3212245;2.4460387;33.817287;0
0.1551727;0.6873061;0.16438696;0.57500964;0.4921821;0.035480626;0.6514046;0.1379933;0.3128739;0.13863935;0.11679839;0.5828225;0.30915713;0.5440767;0.5198697;0.13466331;0.4566368;0.239908;0.5679904;0.7157463;0.07189609;0.5188888;0.27414826;0.29770342;0.21701066;0.085036986;0.3283753;0.16029435;0.3735824;0.22189867;0.11214043;0.6560245;0.19390789;0.42713165;0.9259154;0.06387299;0.43995714;0.1805639;0.3385638;0.32422766;0.38757285;0.9768099;0.10335058;0.52621526;0.8155639;0.086829275;0.3718707;0.2081355;0.32472557;0.13423783;0.12219636;0.45574373;0.14895861;0.34389895;0.25812802;0.052190214;0.66977584;0.17830071;0.3064494;0.14398775;0.12466087;0.42450926;0.16893747;0.36450624;0.40689808;0.07317889;0.43717104;0.22467399;0.34319898;0.19770445;1.6813425;7.2045245;0.8868272;1.7144128;7.804793;6.7960215;13.909063;1.4195038;2.1997743;28.077166;0
0.16526541;0.6940576;0.1734853;0.561252;0.48037356;0.036281496;0.6530349;0.13286144;0.3060838;0.13632105;0.1259653;0.57499266;0.31288934;0.5342149;0.5069882;0.14547488;0.46334735;0.22947454;0.5449882;0.69829744;0.07476975;0.50709534;0.26201907;0.2908214;0.21336912;0.09060295;0.33044714;0.16094315;0.3615672;0.21685113;0.10454165;0.65660876;0.19381143;0.41233453;0.90538687;0.06653132;0.44006157;0.18189621;0.33538362;0.3178094;0.3842623;0.96609575;0.100871354;0.5170015;0.80658776;0.09274855;0.37661475;0.20544681;0.31313497;0.13081393;0.12123655;0.4592855;0.14766409;0.3331048;0.25242448;0.05605889;0.68371737;0.17888397;0.29841566;0.14035141;0.12442707;0.4325154;0.16370691;0.3515876;0.40303224;0.076911926;0.44374216;0.22382922;0.33677086;0.1924236;1.7843462;7.533051;0.96907264;1.6548963;7.621571;7.594342;15.487418;1.5397602;2.000531;23.425734;0
0.17736293;0.703542;0.18353307;0.54822236;0.466319;0.03744463;0.6531809;0.12792166;0.30132356;0.13367273;0.13621107;0.568658;0.31910643;0.52377284;0.49159017;0.15767682;0.471436;0.22056705;0.52288437;0.6765823;0.07772234;0.4960419;0.25132176;0.28470635;0.21035749;0.097123645;0.33284387;0.16248693;0.34947863;0.21123445;0.099235535;0.65539443;0.19371076;0.39892504;0.8799625;0.06975849;0.44071633;0.18451051;0.33242118;0.31008336;0.38129935;0.9539141;0.09970457;0.5075784;0.7935473;0.099640064;0.38351893;0.2038242;0.30268335;0.12709689;0.120222054;0.46135727;0.14606892;0.32299137;0.24545473;0.061062254;0.70034456;0.18025024;0.2918644;0.13621241;0.12616208;0.4407863;0.15861347;0.33985436;0.39747527;0.08093327;0.45001358;0.22364782;0.33118364;0.18630461;1.9105065;7.9262176;1.0670508;1.603869;7.3896165;8.550018;17.395676;1.6849082;1.8417248;19.638056;0
0.19109556;0.7168603;0.19446658;0.53604215;0.4503243;0.03880857;0.65186363;0.123017035;0.29801512;0.13082571;0.14767398;0.5640552;0.32764462;0.5133876;0.47393623;0.17143002;0.4827501;0.21423164;0.50273955;0.65038645;0.08102077;0.48513925;0.24284741;0.27955124;0.2076234;0.10472645;0.33638617;0.16538996;0.33793402;0.20523885;0.095699005;0.65251654;0.1935898;0.38681734;0.8500387;0.07371451;0.44274333;0.18878698;0.33007228;0.301284;0.37772188;0.9402739;0.09944307;0.4972221;0.7770573;0.107379064;0.39319074;0.20325735;0.29336506;0.12295427;0.11907598;0.4618907;0.1441782;0.31333318;0.23735346;0.06707557;0.7221874;0.18269347;0.2858065;0.13164416;0.1295582;0.44915038;0.15375775;0.32949352;0.3903495;0.08526624;0.45646742;0.2244486;0.32651892;0.17952465;2.061955;8.390148;1.1884899;1.5524673;7.117826;9.674765;19.648745;1.8549224;1.7083278;16.540005;0
0.2062259;0.73417485;0.2062464;0.5240293;0.43270802;0.040319633;0.64744467;0.11801913;0.2966397;0.12790771;0.16003987;0.56254745;0.33784997;0.50330645;0.45443264;0.1867297;0.49764434;0.20986024;0.4843462;0.6204304;0.08431947;0.4753741;0.23608764;0.27551907;0.20534088;0.11332488;0.34168327;0.1693745;0.3265626;0.19905673;0.09354514;0.64758676;0.1934788;0.37598497;0.81625336;0.078306064;0.4467687;0.19445911;0.32821006;0.29177466;0.37337682;0.9254259;0.10015384;0.48608106;0.75770426;0.11601575;0.40533814;0.20368265;0.2850869;0.118878365;0.11766456;0.46111825;0.14201012;0.3041168;0.22835536;0.07454678;0.7488565;0.18714872;0.2803047;0.1269244;0.13417308;0.45803896;0.14923874;0.3204985;0.38201526;0.08987011;0.46360475;0.22650668;0.32266635;0.17251587;2.2418177;8.931617;1.3352804;1.5022547;6.8066463;10.976626;22.273394;2.0532722;1.5975533;13.971795;0
0.22273414;0.7563584;0.21881196;0.5124642;0.4137174;0.041831266;0.6406252;0.11391507;0.2970958;0.12492532;0.1734374;0.56578535;0.34938386;0.4933302;0.43322843;0.20362036;0.51652205;0.20715244;0.46688974;0.58723956;0.087569594;0.46608987;0.23180649;0.27251738;0.20353599;0.1228621;0.35011494;0.17442663;0.31598482;0.19271809;0.09190643;0.64034384;0.19328658;0.36556712;0.7793814;0.08344963;0.45391726;0.20138513;0.3268345;0.28147316;0.36760658;0.9092625;0.10194898;0.4745601;0.73536706;0.1255067;0.4208241;0.205396;0.2778663;0.11462682;0.115770504;0.45936403;0.13972056;0.29546335;0.21843542;0.08302975;0.783304;0.19365323;0.2757221;0.1219189;0.13979062;0.46737966;0.14505588;0.3124523;0.37239933;0.094558336;0.47232026;0.23036145;0.31913653;0.1653771;2.4536;9.541396;1.5126044;1.4575694;6.4590364;12.457945;25.285215;2.2790563;1.5055242;11.82714;0
0.24024943;0.78317666;0.23200579;0.5016464;0.39366087;0.043487445;0.63103604;0.11100689;0.29908186;0.12204523;0.1878619;0.5750363;0.36176655;0.48326513;0.41072735;0.22207613;0.53836495;0.20563906;0.45037922;0.5515352;0.090732574;0.45687577;0.22931853;0.27025297;0.20219648;0.13338232;0.36159497;0.18023935;0.30655673;0.18705991;0.09173864;0.63106847;0.19351321;0.35593876;0.7404579;0.089222275;0.46409932;0.20918846;0.3257061;0.27072617;0.36128023;0.8910515;0.104946434;0.462677;0.7108594;0.13596392;0.43945682;0.20822407;0.2718546;0.110528484;0.11365602;0.4563575;0.13789171;0.2874142;0.20794673;0.092834696;0.82348627;0.2024798;0.2720506;0.11694205;0.14654669;0.47697988;0.14102311;0.30508107;0.36217406;0.099430025;0.4824033;0.23526452;0.31635946;0.1584321;2.6998024;10.223143;1.7222035;1.415586;6.082015;14.118444;28.694782;2.5321238;1.4285206;10.023487;0
0.25854653;0.81415683;0.24591927;0.4914173;0.37289882;0.04528717;0.6182827;0.11001745;0.30214408;0.119325414;0.20314243;0.5907861;0.37447593;0.47332898;0.3873807;0.24190184;0.5629113;0.20488992;0.43504474;0.51379335;0.0937127;0.44787437;0.22760057;0.2688814;0.201204;0.14473838;0.3763586;0.18667239;0.29850882;0.182138;0.09294738;0.619788;0.19438517;0.34708583;0.7004112;0.09554717;0.4775254;0.21762322;0.32514843;0.25973153;0.35445485;0.87083703;0.1092969;0.45086157;0.6844295;0.14721656;0.46091336;0.21211702;0.2670144;0.1065002;0.11135823;0.45242336;0.13660148;0.28041744;0.19709803;0.10399996;0.8683504;0.21363014;0.26935828;0.111940846;0.15419656;0.48765162;0.1371896;0.29866457;0.35150433;0.104317725;0.4941311;0.24076357;0.31425095;0.15178208;2.9828434;10.97372;1.9686741;1.3781177;5.683548;15.950516;32.507862;2.811583;1.3646251;8.503251;0
0.27744162;0.8489123;0.2604146;0.48174095;0.3518888;0.047177922;0.6023081;0.111169286;0.30574676;0.11661852;0.21919325;0.6116942;0.38694546;0.4635916;0.36385068;0.2629704;0.5896542;0.20503423;0.42010537;0.47452626;0.096541524;0.43891385;0.22582111;0.26731446;0.2004223;0.15683633;0.39406943;0.1935645;0.29071337;0.1773853;0.095497645;0.6066138;0.19612385;0.33848318;0.6596637;0.10237302;0.49395847;0.2264842;0.3243848;0.24881671;0.3475583;0.8486936;0.11531122;0.4386403;0.65635276;0.15901133;0.48495296;0.21700282;0.26277557;0.10244798;0.10895722;0.4478125;0.1361181;0.27378622;0.18588418;0.11664827;0.9161841;0.2270715;0.2671202;0.1068783;0.16264096;0.49979037;0.13353537;0.29251197;0.34060457;0.10917127;0.5074756;0.24661326;0.3122273;0.1455944;3.3039317;11.784835;2.2577162;1.3457564;5.2735095;17.94339;36.71259;3.115931;1.3121376;7.228301;0
0.29666013;0.88646984;0.27505922;0.47288132;0.3312957;0.049094208;0.5831164;0.11405225;0.30983716;0.114402406;0.23572014;0.6368247;0.39892286;0.45439294;0.34083748;0.28505677;0.61833787;0.20549916;0.40638262;0.43488684;0.09897208;0.43043396;0.22656034;0.26583034;0.20023572;0.16937436;0.4143693;0.20067716;0.28325367;0.17293546;0.09893053;0.5919133;0.19845615;0.3303613;0.6198187;0.10948414;0.5131123;0.23550138;0.3236478;0.2384464;0.34081143;0.8253763;0.12294864;0.42622945;0.6277232;0.17123452;0.5109943;0.22264782;0.25948048;0.09888783;0.1064551;0.44255668;0.1365341;0.26798162;0.17528355;0.13071164;0.9656822;0.24253927;0.2657594;0.102349505;0.1717495;0.5133643;0.12986338;0.28681263;0.33028397;0.1138698;0.52227294;0.2525372;0.3106251;0.14024624;3.6648524;12.652965;2.5940819;1.3185123;4.8619075;20.078426;41.28511;3.442204;1.2684966;6.1630363;0
0.31591067;0.92614025;0.2897693;0.46469015;0.31137633;0.05097863;0.5608971;0.1186967;0.3142284;0.112657525;0.25246254;0.6648007;0.40986356;0.44558224;0.3185434;0.3078295;0.648335;0.20642786;0.3939083;0.39591205;0.101010084;0.42241198;0.2301905;0.26449513;0.20048407;0.18219206;0.43668687;0.20785896;0.27631328;0.16861738;0.103104874;0.57691175;0.20157847;0.32277405;0.5817047;0.11680461;0.5344557;0.24446647;0.32280886;0.22867608;0.33620661;0.80105543;0.13232717;0.41478077;0.59952104;0.18360043;0.5385883;0.2292427;0.25689986;0.09577574;0.10385716;0.43677956;0.13784806;0.26288727;0.16550806;0.14614648;1.015495;0.26013944;0.2648821;0.098317124;0.1814228;0.52784866;0.12626858;0.2816107;0.32129627;0.118315764;0.5381221;0.25840944;0.30929792;0.13563384;4.0671678;13.568223;2.981328;1.2979351;4.460332;22.328056;46.1887;3.7872462;1.2325926;5.2720137;0
0.3348615;0.96690893;0.30429098;0.4568875;0.29277927;0.052804403;0.5357622;0.12490733;0.31884876;0.11145641;0.26931193;0.69474405;0.4194744;0.43670925;0.2978375;0.33105436;0.6791383;0.20745698;0.38234273;0.35833758;0.102702565;0.41520032;0.23467392;0.26318052;0.20115407;0.19509104;0.46049148;0.21490106;0.26976028;0.16456065;0.10791746;0.56843853;0.20565781;0.31608564;0.5452925;0.12423763;0.5573848;0.2531612;0.32164124;0.21974078;0.33563352;0.77612656;0.14350471;0.40385;0.5726268;0.19579831;0.56710035;0.23670164;0.2551914;0.0931924;0.10184063;0.43042588;0.13986899;0.25804144;0.15646225;0.16292107;1.0641857;0.27982625;0.26424614;0.09485826;0.19158584;0.5422953;0.12285213;0.27651772;0.31340623;0.12246941;0.5544487;0.2639998;0.30789745;0.13182606;4.5110483;14.518563;3.4226472;1.2835004;4.0764933;24.658257;51.36845;4.1468935;1.2029341;4.5295634;0
0.35313067;1.0076321;0.31857818;0.44946373;0.27555302;0.05450154;0.5084912;0.13287002;0.32361847;0.11071972;0.28597984;0.72568285;0.42740685;0.4277474;0.2787792;0.35443142;0.7102316;0.208668;0.372192;0.3237386;0.10404039;0.40903917;0.23934843;0.26198566;0.20218393;0.20781836;0.4852497;0.22168386;0.2636536;0.16066967;0.113263115;0.56379575;0.21067244;0.30991715;0.51122314;0.13161445;0.5812935;0.26142746;0.31999636;0.21145816;0.3369903;0.75112396;0.1563885;0.39325958;0.547772;0.20761175;0.5957884;0.24533743;0.25511125;0.09113132;0.100665964;0.4235903;0.14288417;0.2534098;0.14828831;0.18081862;1.1105055;0.30172342;0.2641837;0.091956794;0.20212458;0.5562699;0.1199823;0.27157116;0.30631465;0.12620805;0.5706833;0.26929682;0.3064904;0.12876466;4.994974;15.494189;3.9201117;1.2767675;3.7174184;27.024025;56.756058;4.5149035;1.1793922;3.914836;0
0.3702321;1.0468649;0.33273622;0.44218287;0.25955096;0.055988267;0.47876015;0.14258006;0.3287428;0.110420324;0.301892;0.75626445;0.43351072;0.41844314;0.26131207;0.3773409;0.7410411;0.21013841;0.36375198;0.29422525;0.10482208;0.40453866;0.2439352;0.26108378;0.20358129;0.21993199;0.51021063;0.2281403;0.2581578;0.15701336;0.11904728;0.5605849;0.2164054;0.30439684;0.4823341;0.13868661;0.6052427;0.26916176;0.3179394;0.20371076;0.33906505;0.7263165;0.17089882;0.38351694;0.52549696;0.21854047;0.6239988;0.2554294;0.25646853;0.089554675;0.09983495;0.41608223;0.14722149;0.24927463;0.1411893;0.19982392;1.1527846;0.3259476;0.26414052;0.089587465;0.2126442;0.5690066;0.11919368;0.2667001;0.29985273;0.12946962;0.5859349;0.27449268;0.30507308;0.12649062;5.5167594;16.48377;4.4741774;1.2777613;3.3877473;29.377388;62.261787;4.8855686;1.1602594;3.4074452;0
0.38598403;1.0839094;0.34626904;0.4347976;0.24498458;0.05726311;0.4486116;0.15394647;0.33446088;0.11053898;0.31726575;0.7864583;0.43735522;0.40850073;0.24567267;0.39977437;0.7711011;0.21160936;0.3565521;0.26831502;0.105355754;0.40210298;0.24825026;0.2608307;0.20529962;0.23140593;0.5352313;0.23404881;0.2534178;0.15356334;0.1252139;0.56003743;0.22298616;0.29972646;0.45708135;0.14550924;0.6289142;0.2761212;0.31518131;0.19636846;0.34144914;0.7015183;0.1871638;0.37375742;0.50565165;0.22856155;0.65103066;0.2666288;0.2584501;0.08849735;0.09913627;0.40852606;0.1526421;0.24642046;0.13504815;0.21938437;1.1902416;0.35218358;0.26508972;0.08778121;0.22318134;0.58036745;0.11961558;0.26146945;0.29385057;0.13223696;0.59988576;0.27923143;0.30347508;0.12494274;6.0725875;17.470398;5.0825906;1.287465;3.088383;31.66164;67.78431;5.2514534;1.1452423;2.9890008;0
