delta_0;theta_0;alpha_0;beta_0;gamma_0;delta_1;theta_1;alpha_1;beta_1;gamma_1;delta_2;theta_2;alpha_2;beta_2;gamma_2;delta_3;theta_3;alpha_3;beta_3;gamma_3;delta_4;theta_4;alpha_4;beta_4;gamma_4;delta_5;theta_5;alpha_5;beta_5;gamma_5;delta_6;theta_6;alpha_6;beta_6;gamma_6;delta_7;theta_7;alpha_7;beta_7;gamma_7;delta_8;theta_8;alpha_8;beta_8;gamma_8;delta_9;theta_9;alpha_9;beta_9;gamma_9;delta_10;theta_10;alpha_10;beta_10;gamma_10;delta_11;theta_11;alpha_11;beta_11;gamma_11;delta_12;theta_12;alpha_12;beta_12;gamma_12;delta_13;theta_13;alpha_13;beta_13;gamma_13;delta_14;theta_14;alpha_14;beta_14;gamma_14;delta_15;theta_15;alpha_15;beta_15;gamma_15;ACTION
1328.5994;31.407112;9.110817;1.0288194;2.4875646;96.25998;6.910708;2.3581324;0.97647923;2.0478673;1175.7941;13.017184;2.2525785;2.3170993;14.846182;58346.18;560.07855;34.945415;27.598185;435.06747;543.1537;7.04005;1.5805835;0.7749206;2.1781046;1349.335;15.055347;7.020892;5.414117;48.650642;5741.5776;237.5502;27.694202;9.404913;63.376087;1674.847;63.791405;8.815231;5.988673;44.057056;589.4525;96.97585;27.233479;3.7812216;30.732786;6063.5854;109.992836;35.543064;11.328623;57.105137;136.77258;1.9748118;0.24306558;0.5181108;2.3640213;23.405754;1.4432627;0.29058918;0.4921771;0.11910867;944.0223;5.104783;0.71408796;0.5739019;2.5808334;1117.5249;10.728949;4.264405;2.2390697;2.1155937;18695.467;249.59636;35.90015;26.629673;280.2299;84152.07;192.50615;29.877012;26.263641;313.41;0
1468.4818;33.64893;9.051986;1.0217497;2.5446126;98.183205;7.067455;2.3918393;0.97241354;2.0488276;1257.8485;13.587454;2.2635357;2.286458;15.327116;64565.07;586.9311;35.06661;27.232876;443.59955;607.20764;7.354462;1.6190113;0.7562639;2.2454884;1484.0344;15.2692585;7.1982117;5.674269;48.849667;5856.914;243.46204;26.532133;9.220737;65.244736;1833.3397;68.32381;9.329333;6.2147064;45.15493;642.4783;103.138695;26.909674;3.8202639;30.606936;6502.6963;115.79339;36.44962;11.814238;58.351513;150.6448;2.042276;0.24886613;0.51707226;2.437892;25.219051;1.4927983;0.27789176;0.4881809;0.121734604;1029.3389;5.3328257;0.76346743;0.57842255;2.5938978;1230.8981;11.295747;4.263993;2.2809963;2.1691399;20817.416;257.1357;36.328835;26.906195;286.5251;92671.67;194.17368;30.294228;26.465382;321.80447;0
1613.7228;35.972282;8.967691;1.0369314;2.6033564;101.08104;7.2696033;2.4177902;0.96618843;2.0486133;1346.0022;14.037332;2.2969244;2.260642;15.760516;70977.54;613.71545;34.803238;26.928028;451.62634;675.70807;7.6592007;1.6524837;0.73984593;2.3086023;1624.475;15.462932;7.3644457;5.9559383;49.06179;6004.7056;249.36081;25.219315;9.027637;66.93453;1993.3116;73.05018;9.908015;6.4515524;46.151733;700.80426;109.52168;26.522467;3.852174;30.392027;6948.2935;122.11518;37.573395;12.334237;59.392677;165.12158;2.107993;0.25593594;0.51350826;2.505686;27.150358;1.5476273;0.2669523;0.48540035;0.12464339;1114.8512;5.5882783;0.8245073;0.5924639;2.6018195;1348.4929;11.826592;4.255319;2.3181024;2.2210379;23034.557;264.03342;36.651073;27.068804;291.66898;101297.664;196.33885;30.521107;26.629578;329.4973;0
1761.9169;38.255745;8.975506;1.0287039;2.6568117;104.87216;7.507282;2.439354;0.95889217;2.0447993;1438.6704;14.671744;2.317071;2.2293048;16.156;77470.7;639.6189;34.44478;26.696295;458.83273;748.0435;7.9516196;1.6792489;0.7210786;2.3667884;1768.6232;15.615499;7.51957;6.2578483;49.23397;6166.427;254.75645;24.002407;8.869578;68.44772;2152.2974;77.975586;10.568193;6.7150087;47.03682;764.1657;115.94441;26.28744;3.8904076;30.203886;7392.485;128.90015;38.87777;12.895042;60.254124;179.9962;2.1738193;0.26378047;0.512433;2.565991;29.186148;1.6034924;0.25840414;0.48054594;0.1274095;1198.8644;5.790925;0.8905643;0.60494787;2.5973682;1468.4974;12.297377;4.2221475;2.3351328;2.268093;25313.797;269.86014;36.8799;27.334177;296.29785;109853.48;197.61087;30.673767;26.747356;336.5632;0
1910.2375;40.6477;9.00818;1.0371654;2.7097223;109.48382;7.79007;2.4510703;0.94682425;2.0417333;1533.9978;15.3276205;2.306597;2.2161489;16.495127;83912.09;663.1647;33.613346;26.524406;465.05905;823.3974;8.232281;1.6945355;0.70633405;2.4197373;1914.0189;15.733399;7.6637483;6.580856;49.402363;6325.9365;258.62286;22.559095;8.727601;69.74528;2307.409;82.98662;11.292448;6.9967794;47.809254;832.1728;122.95029;26.196333;3.9306495;30.020922;7826.152;136.08475;40.35855;13.510935;60.919506;195.01689;2.2338402;0.27395612;0.51037574;2.6175566;31.298138;1.6639717;0.25319132;0.47650954;0.13023113;1279.5549;5.9380364;0.9806889;0.6166826;2.5939639;1588.7614;12.731884;4.154897;2.3418033;2.3094585;27615.066;274.22583;36.787186;27.574661;300.18552;118140.93;197.98688;30.767286;26.911;342.79175;0
2055.4844;43.004257;9.029195;1.0402666;2.7600555;114.80316;8.102577;2.4471695;0.92992437;2.0456467;1629.7855;15.938222;2.3301377;2.1970305;16.77812;90152.73;682.352;32.797142;26.28009;470.0333;900.75806;8.483155;1.7037534;0.6923331;2.4659169;2057.8245;15.82309;7.792095;6.9238214;49.564186;6470.4097;260.1731;21.048826;8.573308;70.82489;2455.629;87.96535;12.106;7.3154926;48.470695;904.2903;130.60855;26.176558;3.9597375;29.880688;8239.637;143.16223;41.91714;14.156459;61.425415;209.8859;2.2807052;0.28557238;0.5084439;2.659371;33.454525;1.7268178;0.25589195;0.47307307;0.13299142;1355.0203;6.0822287;1.0752676;0.6351188;2.5874906;1706.8469;13.110424;4.066532;2.3344064;2.3446739;29891.664;276.6973;36.588493;27.721613;303.3443;125948.53;197.51678;30.733002;27.094095;348.02643;0
2194.0671;45.409863;9.141706;1.0472037;2.8048513;120.781685;8.436717;2.4509342;0.91592157;2.0496683;1723.3981;16.523941;2.3255963;2.175836;17.006327;96029.8;695.4926;31.792429;26.064377;473.6614;978.92456;8.683191;1.6989982;0.6813966;2.5050461;2196.905;15.835302;7.8918705;7.283628;49.70415;6590.0527;259.87302;19.77117;8.492081;71.67044;2593.6018;92.953064;13.053796;7.6885877;49.023315;979.82544;138.40141;26.545004;4.0043383;29.838572;8623.273;150.07182;43.565353;14.828303;61.73845;224.26538;2.312713;0.29877204;0.50690377;2.691578;35.62684;1.7976167;0.26587185;0.47124308;0.13578156;1423.3369;6.2815094;1.1891072;0.65766865;2.5798726;1820.1129;13.397772;3.9608173;2.3157098;2.3726552;32091.818;276.82797;36.199615;27.965197;305.81757;133060.0;196.272;30.65517;27.330309;352.22766;0
2322.1108;47.871;9.32556;1.0584081;2.8445704;127.36848;8.792651;2.4451349;0.9002533;2.0546458;1811.9257;17.097818;2.3179765;2.1541314;17.178524;101372.11;704.07794;30.403881;25.82366;475.78708;1056.5458;8.815402;1.6857647;0.6703277;2.5373087;2327.797;15.738082;7.9815125;7.6554728;49.7809;6677.6636;258.0813;18.559008;8.446404;72.286995;2717.802;97.79326;14.100265;8.09583;49.45654;1057.8518;146.11949;27.274435;4.048767;29.910366;8967.425;156.77855;45.264454;15.525505;61.882263;237.78906;2.3370697;0.31445003;0.5060679;2.7134805;37.77881;1.892761;0.2830464;0.47138676;0.13865893;1482.6217;6.507752;1.3190128;0.6850515;2.572513;1925.7544;13.586728;3.862556;2.281398;2.3923173;34160.1;274.98532;35.60792;28.210943;307.6201;139264.52;193.99286;30.551723;27.604677;355.38586;0
2435.7412;50.208633;9.582286;1.0684636;2.8780618;134.44377;9.172276;2.4319136;0.88538677;2.059082;1892.425;17.625658;2.3069983;2.1433113;17.291702;106010.67;709.085;29.216198;25.60692;476.28516;1132.1718;8.884981;1.6628542;0.6625204;2.5619893;2446.9666;15.586783;8.0381565;8.030454;49.78423;6727.861;254.37932;17.339437;8.42934;72.67393;2824.3047;102.35675;15.230657;8.532286;49.78371;1137.4324;153.5883;28.250734;4.093385;30.079065;9262.462;163.03812;46.983402;16.263231;61.85929;250.081;2.3530009;0.3318243;0.5060869;2.7248244;39.868336;2.0075438;0.30660844;0.4736632;0.14154209;1531.1741;6.7469068;1.4641327;0.7175429;2.563765;2020.9427;13.692398;3.753249;2.2361693;2.4034712;36040.008;271.46225;34.937286;28.45608;308.78107;144370.94;190.52069;30.431902;27.854208;357.4744;0
2531.4563;52.380608;9.904282;1.0787741;2.905101;141.85236;9.576677;2.405281;0.8741691;2.0642772;1962.0454;18.088737;2.30422;2.1345236;17.347641;109789.2;710.7476;27.675686;25.468332;475.06564;1204.3245;8.913238;1.6230696;0.6529937;2.5799894;2551.0107;15.38676;8.052254;8.412817;49.696507;6736.6943;248.75632;16.28578;8.412031;72.848526;2909.876;106.64884;16.446096;9.013555;50.010056;1217.7799;160.67941;29.546032;4.130335;30.317963;9499.463;168.92038;48.631287;16.967205;61.69466;260.7724;2.3574722;0.3510781;0.5079684;2.7258706;41.838673;2.140681;0.33606014;0.47892958;0.14440265;1567.693;7.0033994;1.6233715;0.7553377;2.55196;2102.9395;13.728405;3.6460814;2.177636;2.4062877;37677.816;266.3904;34.21944;28.663837;309.36734;148220.55;186.2187;30.185705;28.114487;358.5386;0
2606.165;54.509056;10.3025875;1.0984977;2.9212015;149.41829;10.006935;2.378755;0.86454076;2.0739355;2018.1617;18.48219;2.309005;2.1333377;17.348963;112570.73;707.164;26.431767;25.275175;472.14496;1271.4656;8.905477;1.5821073;0.6473417;2.5891538;2636.6218;15.098195;8.054499;8.777523;49.536625;6701.9116;242.1963;15.4215355;8.44135;72.8438;2971.7144;110.62777;17.760757;9.526974;50.177483;1297.9032;167.27518;31.029173;4.174086;30.578564;9670.752;174.31238;50.255787;17.734352;61.38014;269.51147;2.3508873;0.37231097;0.51126695;2.717416;43.61588;2.2926679;0.37133867;0.48763084;0.14724663;1591.2937;7.290771;1.7978425;0.79759103;2.5363655;2169.1775;13.683288;3.5382886;2.1109214;2.400647;39024.496;259.815;33.34028;28.82712;309.32693;150668.25;181.44308;30.149801;28.322489;358.51822;0
2657.0203;56.56534;10.787697;1.1202525;2.930983;156.97482;10.475513;2.3581083;0.8572926;2.0882769;2058.3992;18.796194;2.3167973;2.1302905;17.29741;114238.3;696.00464;24.857;24.948866;467.51468;1332.0444;8.837458;1.5282453;0.64126277;2.5908613;2700.6238;14.830639;7.986659;9.126801;49.303425;6624.1562;235.80779;14.5935;8.4538965;72.63977;3007.377;114.17876;19.128246;10.081145;50.26348;1376.4886;173.17583;32.613384;4.199061;30.827814;9769.668;178.89624;51.828377;18.48941;60.893322;275.96594;2.3389633;0.39633763;0.51523376;2.7001476;45.12821;2.4650183;0.4133975;0.4995606;0.15029728;1601.3646;7.6057835;1.9950663;0.8458667;2.5178096;2217.3457;13.51283;3.4279122;2.0337617;2.3867571;40035.062;251.10063;32.61079;28.944677;308.69653;151604.23;174.86925;29.77131;28.45743;357.4549;0
2681.6553;58.28443;11.327621;1.1449823;2.9314144;164.32874;10.949727;2.35554;0.85340214;2.1032026;2080.7185;19.012436;2.3330526;2.1282592;17.192808;114700.83;678.0702;23.59608;24.692755;461.2201;1384.5913;8.704579;1.4642414;0.6375192;2.5825584;2740.3135;14.677567;7.990236;9.447901;49.00544;6507.018;228.67404;13.909012;8.636287;72.21091;3015.2715;117.285736;20.538868;10.671901;50.23537;1452.3734;178.251;34.31878;4.220459;31.059565;9791.23;182.77582;53.329403;19.226778;60.247585;279.8786;2.3240192;0.421557;0.52194583;2.674272;46.31322;2.6630313;0.46040434;0.51452184;0.15331565;1597.697;7.9112787;2.2040193;0.9001751;2.4956994;2245.555;13.386021;3.323076;1.9529258;2.3653998;40670.9;240.03479;31.909056;28.95899;307.4068;150968.14;165.76045;29.803144;28.453884;355.3042;0
2678.465;59.67097;11.963216;1.1692799;2.9216068;171.2506;11.42589;2.3534136;0.8510652;2.1170304;2083.4797;19.123543;2.364013;2.1262944;17.036541;113907.51;654.7723;22.503649;24.375694;453.30847;1427.7292;8.487274;1.4055256;0.63478386;2.5656102;2753.5955;14.563258;7.9891543;9.741629;48.648964;6353.55;217.85542;13.666517;8.644178;71.604805;2994.9712;119.9195;21.982786;11.291958;50.06203;1524.5725;182.42986;36.11561;4.2298207;31.244486;9732.842;185.61502;54.54258;20.00567;59.44015;281.07962;2.2949407;0.44925177;0.52883935;2.6404464;47.10711;2.889012;0.5136714;0.5323678;0.15634646;1580.4946;8.18986;2.4208074;0.96081746;2.4687276;2252.4053;13.243934;3.228272;1.8634225;2.3372116;40904.797;227.61743;31.276432;28.855;305.4033;148749.22;155.30229;29.45739;28.454279;352.00012;0
2646.948;60.69397;12.636884;1.1982386;2.9023864;177.5112;11.961893;2.365428;0.8522487;2.1275194;2065.606;19.130047;2.4104202;2.1229792;16.826988;111856.55;625.6375;21.521492;24.061216;443.80777;1460.2625;8.192114;1.3302765;0.63089055;2.5397081;2739.1057;14.41669;7.9788237;9.988518;48.226383;6166.1953;203.32442;13.124563;8.806934;70.87294;2947.206;122.0142;23.433249;11.943334;49.71859;1592.3142;185.57407;37.996147;4.2368493;31.361109;9593.667;186.85548;55.863667;20.711252;58.467464;279.48724;2.2476215;0.47787997;0.5370644;2.5987504;47.44938;3.1402879;0.5737783;0.55221575;0.15937784;1550.359;8.497882;2.665875;1.0205156;2.4367757;2237.212;13.139542;3.131992;1.7882286;2.305461;40725.605;213.55032;30.6051;28.616068;302.5773;144989.25;145.18839;29.326553;28.148872;347.47742;0
2587.765;61.324417;13.354357;1.2271059;2.8722625;182.90977;12.557403;2.4119012;0.857663;2.1269634;2026.7246;19.031807;2.4677002;2.113813;16.5441;108592.586;590.9746;20.63776;23.566164;432.26175;1481.2645;7.846317;1.2572514;0.62792385;2.5010004;2696.382;14.232431;7.931655;10.18009;47.675022;5947.752;187.5408;12.84878;8.8344145;69.7794;2874.1335;123.436775;24.862318;12.606014;49.13923;1654.6006;187.77826;39.8815;4.2336197;31.360546;9374.523;187.34692;56.829594;21.38596;57.284077;275.07816;2.1885846;0.5074711;0.54342824;2.5465355;47.29778;3.416887;0.63965195;0.5745635;0.16220391;1508.2753;8.8837;2.9134915;1.0826589;2.3981106;2200.0713;13.072645;3.0508687;1.6988037;2.264354;40136.586;197.9703;29.610544;28.218807;298.56122;139786.58;135.20302;29.147715;27.719643;341.43555;0
2502.6868;61.505684;14.107746;1.2596439;2.8243847;187.27365;13.177097;2.45934;0.8652744;2.1159174;1967.2302;18.868605;2.5567064;2.1005228;16.187704;104203.35;553.0231;20.114447;22.936071;418.7875;1490.1526;7.4421377;1.1875141;0.62431186;2.4508715;2626.0303;14.159828;7.8709254;10.318181;46.937397;5701.755;173.30481;12.595923;8.819559;68.377525;2778.9778;124.32327;26.285421;13.29848;48.31956;1710.2972;188.91524;41.784916;4.2064915;31.224028;9080.731;187.42664;57.55039;22.00449;55.91503;267.90384;2.1288347;0.5375908;0.54914254;2.4840655;46.65566;3.7295103;0.71241397;0.5982495;0.1647783;1455.6444;9.318417;3.167343;1.1470966;2.3532655;2141.7554;13.043318;2.9725997;1.6181325;2.2200868;39153.8;182.26807;29.234898;27.631714;293.20392;133292.5;124.81723;28.907207;27.156975;333.84232;0
2394.76;61.21727;14.883133;1.2925186;2.7730675;190.39322;13.797454;2.513575;0.8768578;2.0949068;1888.3162;18.693628;2.6396167;2.0831356;15.762202;98818.3;513.50305;19.692532;22.302698;403.5205;1486.6904;6.9846454;1.1114099;0.6235388;2.3909013;2529.2559;14.120403;7.788787;10.410017;46.01412;5432.779;160.4393;12.250659;8.835007;66.67431;2665.3662;124.72772;27.631746;13.996938;47.263367;1758.1875;188.69063;43.63405;4.197231;30.921701;8721.144;186.92299;58.05097;22.572691;54.317673;258.13547;2.0680044;0.567065;0.5536973;2.4125645;45.543205;4.0756435;0.79056;0.6236264;0.16716677;1394.3495;9.765851;3.4337611;1.2127758;2.3007922;2063.9297;13.069138;2.9064846;1.5326791;2.1779258;37809.008;167.18431;28.930923;26.945517;286.49808;125706.09;114.2916;28.549856;26.43101;324.72217;0
2271.767;60.614708;15.656976;1.320993;2.7170954;192.06857;14.405388;2.5732498;0.89160675;2.064724;1791.8644;18.366669;2.7369049;2.0743663;15.269371;92597.83;472.1325;19.369688;21.528894;386.6807;1470.925;6.5027127;1.0403135;0.6210543;2.321595;2408.3813;14.056031;7.724801;10.446108;44.916294;5144.836;147.33833;12.168049;8.814795;64.67726;2537.1104;124.62355;28.88807;14.696589;45.99067;1796.7382;187.5679;45.44438;4.158477;30.480265;8305.592;186.48598;58.276516;23.077888;52.537067;246.01816;2.0018647;0.5960103;0.5566937;2.3332086;43.997437;4.447734;0.87522125;0.6492737;0.16895768;1326.4601;10.214306;3.6985812;1.276286;2.2427878;1968.5476;13.114384;2.8570755;1.4555613;2.1358793;36141.89;152.18813;28.69112;26.103144;278.53958;117256.766;103.70124;28.151628;25.54426;314.19116;0
2149.561;59.70507;16.406052;1.3483666;2.658679;192.18706;14.977092;2.6396024;0.91018367;2.0250475;1680.2906;17.889475;2.846063;2.0465534;14.714013;85724.7;429.6272;19.193926;20.684238;368.50287;1443.2454;6.007616;0.97395587;0.6207397;2.2434807;2266.7617;13.980974;7.6423454;10.434337;43.639305;4840.438;134.08626;12.097776;8.733485;62.413258;2403.2378;123.99534;30.041182;15.37962;44.49713;1824.8665;185.62766;47.158096;4.10329;29.914715;7845.2236;186.27168;58.355263;23.514954;50.597557;231.89551;1.930992;0.62431103;0.557471;2.2471447;42.07388;4.8431644;0.964053;0.67564875;0.17047673;1254.129;10.665909;3.9602232;1.3399335;2.1798127;1858.0027;13.16328;2.8245058;1.3874147;2.0932808;34201.414;137.28072;28.379538;25.13235;269.38824;108181.914;92.90843;27.825752;24.526203;302.38684;0
2033.3474;58.384155;17.39703;1.50397;2.6606662;210.73085;21.459774;4.44798;1.5939516;2.731228;1560.9465;17.411459;2.9114175;2.155134;14.123937;78453.72;383.29907;19.277042;19.783735;348.72342;1404.4917;5.515712;0.90487313;0.61772054;2.1622539;2108.3716;13.956894;7.664262;10.365886;42.182507;4518.075;122.560104;11.980069;8.719674;59.912933;2267.0586;122.4976;31.150858;16.205824;42.820667;1842.0063;182.44295;48.840256;4.0316963;29.241327;7362.326;188.47572;58.40873;23.96288;48.489628;216.11967;1.8586;0.6522046;0.55689234;2.1534398;39.90611;5.2713385;1.0589049;0.6976515;0.17112641;1180.8307;11.1174755;4.266043;1.4020792;2.1267188;1736.7303;13.17536;2.796653;1.3451066;2.0508506;32042.934;123.333534;27.913813;23.95065;259.08606;98745.85;83.49484;27.351976;23.498468;289.50623;0
1919.2885;57.312386;18.176685;1.623667;2.6562724;250.88554;31.728851;6.6141076;2.556235;3.453172;1436.7997;16.872887;3.0731425;2.2841382;13.493784;70984.98;341.14752;19.617514;19.173626;327.72137;1355.4497;5.018768;0.84211767;0.6169416;2.0819786;1937.4692;13.948065;7.732642;10.259055;40.52922;4181.7715;112.11129;11.864235;8.548304;57.16828;2130.9565;120.15766;31.951084;16.90122;40.923374;1847.5359;178.67339;50.41139;3.9442847;28.433212;6866.419;191.4499;58.55789;24.371412;46.172565;199.10193;1.7871617;0.6742442;0.55309623;2.0515757;37.580734;5.731035;1.1580412;0.72287405;0.17189454;1120.5552;11.6134205;4.534299;1.4612157;2.0649176;1607.7103;13.16764;2.7791271;1.3068533;2.009618;29726.357;111.63937;27.433605;22.799793;247.46132;89180.59;76.214294;26.67078;22.291012;275.47733;0
1806.721;56.33281;18.985008;1.8048061;2.6618667;308.38174;45.08344;9.779772;4.1055355;4.260596;1311.5319;16.586761;3.211689;2.4812381;12.894174;63530.676;306.85336;20.239334;18.56552;306.43365;1297.3619;4.5420756;0.7858715;0.61533034;2.0068884;1757.8429;13.955599;7.880193;10.124693;38.65831;3842.622;101.42295;11.900509;8.438446;54.26685;1994.7112;117.43999;32.593678;17.59548;38.85393;1840.6953;174.59819;51.820602;3.8561847;27.524494;6369.1484;195.24803;58.644505;24.73709;43.858532;181.34366;1.7097421;0.69584566;0.5463054;1.9440222;35.183014;6.2045574;1.2579055;0.74680316;0.17249346;1067.7656;12.132715;4.7834983;1.5203965;1.9987756;1474.8553;13.168869;2.7630136;1.2767918;1.9676178;27322.977;100.99546;26.914335;21.590216;235.13629;79800.2;70.31453;26.527216;21.216923;260.66226;0
1698.5118;55.545475;19.809315;2.0429611;2.6845708;385.49734;63.442177;14.692802;6.5679464;5.507173;1190.1106;16.496334;3.4523315;2.7464838;12.352845;56308.945;278.89447;21.29464;18.48409;285.73773;1231.9174;4.087108;0.7360229;0.61333424;1.9365954;1573.5354;13.986138;8.074847;9.949482;36.65002;3511.8071;91.55444;11.830752;8.295765;51.37056;1860.2668;114.253395;33.18307;18.284575;36.702354;1821.4773;170.55211;53.039867;3.7699642;26.54786;5884.519;200.01553;58.4832;25.115269;41.61999;163.3648;1.6327761;0.7157569;0.5383794;1.8374827;32.809307;6.6836863;1.3577545;0.77062243;0.17410035;1017.99426;12.651964;5.0163207;1.5788705;1.9316853;1342.2083;13.28514;2.7365468;1.2660663;1.9289355;24902.033;93.10678;26.40441;20.507862;222.94443;70910.414;68.057274;26.991709;20.632675;245.69418;0
1600.3064;55.243874;20.65451;2.3742392;2.7368922;490.58917;89.873695;22.098415;10.491764;7.4407606;1078.3152;16.926197;3.80049;3.111192;11.907759;49484.99;255.91707;22.729465;18.540386;265.7933;1160.8949;3.6504283;0.70277363;0.6179025;1.8808502;1390.3132;13.946985;8.337204;9.761996;34.80979;3193.6077;83.448814;11.695602;8.148663;48.557705;1732.6299;110.79115;33.6793;18.959164;34.664783;1790.559;166.57304;54.047672;3.7274504;25.554869;5382.852;205.58179;58.446823;25.52198;39.619274;145.53394;1.5591702;0.733885;0.5274948;1.7342206;30.524214;7.1646376;1.4570351;0.78942335;0.17699915;969.3728;13.233577;5.2610254;1.6316034;1.8663555;1212.6558;13.531772;2.7380607;1.2894124;1.8972046;22509.43;88.02943;26.156754;19.417547;211.43076;62672.082;71.027336;26.373793;20.560915;231.42181;0
1517.0396;55.741917;21.534914;2.8226743;2.836371;637.6437;127.857315;33.23128;16.661106;10.383855;981.0621;17.972017;4.312276;3.601392;11.639855;43132.496;244.75175;24.35475;19.717955;247.86156;1085.5946;3.416284;0.67407095;0.62486327;1.8458388;1213.7646;13.902758;8.647816;9.564356;33.16922;2891.9045;76.521515;11.649968;7.9981456;46.05909;1616.8569;107.33054;34.43498;19.65907;32.86373;1749.3291;162.3821;54.999935;3.6930933;24.617247;5062.5156;211.78635;58.90715;26.088018;37.9963;128.08434;1.4646416;0.7487458;0.5165196;1.6391389;28.406971;7.645753;1.5560746;0.81579584;0.18277946;920.18256;13.785382;5.495781;1.7140486;1.8088437;1088.44;13.725739;2.7430584;1.3186393;1.8676131;20175.064;83.48154;25.525957;18.577343;201.46346;55128.137;73.31615;27.016336;20.427616;217.74043;0
1450.751;57.28114;22.53777;3.414427;2.9981058;845.2798;182.22682;49.662094;26.42154;14.779668;901.51697;19.625868;4.9831133;4.248332;11.663156;37264.156;229.05644;26.874523;20.794485;234.5135;1007.074;3.3010857;0.6621414;0.6295015;1.8308669;1048.206;13.826791;9.00335;9.348318;32.038864;2614.8228;70.95804;11.590592;7.8679714;44.17715;1514.9473;103.846695;35.46737;20.393555;31.39524;1698.1028;158.97314;55.77579;3.7275658;23.882719;4783.709;219.18028;59.888145;26.810297;36.985306;111.24419;1.3561664;0.7600231;0.5019534;1.573166;26.595757;8.120556;1.6542287;0.84707373;0.19038093;869.574;14.234753;5.6118684;1.7788308;1.7848073;971.43176;13.714954;2.7535112;1.3689251;1.8564479;17918.139;77.76765;25.86689;17.916126;193.48233;48298.88;71.395874;29.224941;21.478582;206.47324;0
