delta_0;theta_0;alpha_0;beta_0;gamma_0;delta_1;theta_1;alpha_1;beta_1;gamma_1;delta_2;theta_2;alpha_2;beta_2;gamma_2;delta_3;theta_3;alpha_3;beta_3;gamma_3;delta_4;theta_4;alpha_4;beta_4;gamma_4;delta_5;theta_5;alpha_5;beta_5;gamma_5;delta_6;theta_6;alpha_6;beta_6;gamma_6;delta_7;theta_7;alpha_7;beta_7;gamma_7;delta_8;theta_8;alpha_8;beta_8;gamma_8;delta_9;theta_9;alpha_9;beta_9;gamma_9;delta_10;theta_10;alpha_10;beta_10;gamma_10;delta_11;theta_11;alpha_11;beta_11;gamma_11;delta_12;theta_12;alpha_12;beta_12;gamma_12;delta_13;theta_13;alpha_13;beta_13;gamma_13;delta_14;theta_14;alpha_14;beta_14;gamma_14;delta_15;theta_15;alpha_15;beta_15;gamma_15;ACTION
4.368814;0.9331966;0.3949451;1.3748382;3.1078036;0.8274103;0.31016174;0.21905698;0.28297532;0.09394569;1.5945814;0.22744526;0.2270244;0.33803022;0.12727731;6.6577306;0.38982883;0.29265052;0.931043;3.0312877;1.7606624;0.26046923;0.2010822;0.3026126;0.13879125;3.8548553;0.8897466;0.6030477;0.44042107;1.139974;2.4591575;0.6268315;0.57058376;0.5109298;0.8333781;3.0374079;1.6809441;2.0346951;0.51626295;0.26473805;2.4366927;1.3523316;6.3046846;0.7639337;0.2601318;2.8736713;0.24997982;0.74198884;0.37792343;0.09140698;0.98479867;0.20818427;0.21051238;0.3256371;0.11110486;0.8628512;0.2327514;0.19893245;0.30778563;0.07228899;2.1064653;0.26349822;0.23718801;0.32342854;0.083647944;4.4869413;0.35779443;0.24537912;0.47239584;0.43126708;5.831597;0.48263183;0.6751847;0.84507513;2.3112683;30.887037;2.29502;1.4819204;1.2054243;1.8588945;5
4.5539985;0.92524076;0.37674788;1.3719376;3.078621;0.835266;0.30981448;0.22920053;0.2906034;0.09101465;1.6862512;0.22337921;0.22815134;0.3433242;0.12404733;6.633033;0.35019985;0.30042928;0.9342431;3.0068042;1.7771275;0.25504872;0.21046682;0.3093716;0.13505273;3.9621265;0.8593293;0.5927715;0.4506931;1.1313491;2.484006;0.610964;0.5905999;0.5200796;0.8237135;2.8897026;1.6775197;1.9926355;0.5195192;0.26136687;2.4427674;1.3600984;6.0301266;0.7967358;0.25687715;2.8508868;0.2569023;0.7138272;0.38393193;0.08992991;0.9816105;0.20546076;0.2203886;0.3331281;0.10927104;0.87414104;0.23248644;0.20918357;0.31437322;0.07095913;2.1791987;0.27332407;0.24901149;0.33153245;0.08214777;4.6484227;0.34985703;0.24411505;0.4705508;0.4268847;6.1737423;0.4788237;0.6861667;0.8653713;2.290487;33.352295;2.325338;1.5039908;1.2044755;1.8338125;5
4.73153;0.91591877;0.36133304;1.3664366;3.0457559;0.8386721;0.30972484;0.23968305;0.29810417;0.08791553;1.7906607;0.22108829;0.23095301;0.34799585;0.12076804;6.621885;0.31470793;0.3108068;0.9377391;2.9828684;1.7882099;0.25010338;0.22035004;0.31575686;0.13129792;4.06108;0.8312448;0.58081913;0.46016988;1.1224313;2.5048585;0.59353745;0.60950184;0.5302339;0.813843;2.729715;1.6633809;1.9377708;0.5221767;0.25774997;2.4431293;1.3638748;5.744543;0.83046174;0.25336614;2.81709;0.2637309;0.685968;0.38922414;0.08852543;0.9731793;0.20432587;0.23079476;0.3400325;0.10745269;0.88034004;0.2335985;0.22019981;0.32049304;0.06961565;2.2554939;0.28428543;0.26159048;0.3392051;0.08073743;4.80131;0.3431141;0.24431276;0.46839058;0.42205203;6.529267;0.4731111;0.69314194;0.8856414;2.2673237;35.93447;2.3500912;1.5222342;1.201716;1.8076415;5
4.8984914;0.905079;0.34838894;1.3579878;3.0101423;0.8377189;0.31012398;0.25012097;0.30522326;0.08498858;1.9080267;0.2200852;0.23513108;0.35197484;0.11767986;6.6249766;0.2864072;0.32374567;0.941048;2.9601429;1.7931099;0.24574502;0.23020568;0.32153487;0.12781987;4.1491647;0.8049941;0.56724346;0.4688093;1.1132195;2.521096;0.57554394;0.6264437;0.5416873;0.8040475;2.564521;1.6369505;1.8713366;0.5252016;0.2542616;2.4344194;1.3601445;5.4504385;0.86071867;0.24985127;2.7690659;0.2703088;0.65776116;0.3934524;0.087279744;0.9591231;0.20466965;0.24099904;0.34606686;0.10589958;0.8810002;0.23578545;0.2311645;0.326014;0.06844221;2.3349123;0.29524907;0.27406266;0.3462786;0.079629816;4.9418874;0.33711198;0.24541576;0.46571437;0.41680592;6.89668;0.469714;0.69717884;0.90567136;2.2421641;38.607357;2.3614972;1.5365424;1.1974962;1.7808245;5
5.0507812;0.89210737;0.33794466;1.347844;2.9718444;0.83214754;0.31099126;0.26033965;0.31199884;0.081952326;2.036708;0.22056076;0.24078669;0.35534334;0.11464072;6.6415095;0.26730272;0.33538252;0.944309;2.9383674;1.7906187;0.24193089;0.24006851;0.32680038;0.124349535;4.2239003;0.78057796;0.552397;0.47655737;1.1039102;2.5305777;0.556195;0.64160615;0.5529863;0.79424614;2.3975456;1.5980107;1.7960604;0.52823436;0.25074816;2.4202728;1.3524814;5.162146;0.8919131;0.24608286;2.703324;0.2776466;0.6283014;0.3971196;0.08601092;0.9387245;0.2058456;0.25134423;0.35158727;0.10430996;0.8757059;0.23865727;0.24242204;0.33100745;0.067242876;2.4174347;0.30567592;0.2866658;0.35290974;0.07828047;5.0653696;0.33136937;0.24771605;0.46244636;0.41127732;7.2758665;0.4704923;0.6977264;0.9248778;2.2146666;41.34951;2.3667126;1.5377287;1.1923912;1.7523568;5
5.1932464;0.87712723;0.32709178;1.3376571;2.9318619;0.8220677;0.3125171;0.270399;0.31828442;0.07890605;2.175522;0.22349378;0.24750374;0.35836482;0.11164453;6.675285;0.25222784;0.34796143;0.9464972;2.9177628;1.7818846;0.23885567;0.24971199;0.3314377;0.1210051;4.285211;0.75778514;0.53529364;0.48398632;1.0944152;2.5361786;0.5362918;0.65388423;0.5646198;0.78460777;2.2318933;1.5483034;1.7144831;0.5312222;0.24728628;2.4016757;1.3419547;4.8888445;0.9229407;0.24221817;2.6244211;0.28477827;0.6014853;0.40002894;0.084853664;0.9136492;0.20801204;0.26174194;0.35631543;0.10297953;0.86506045;0.24250999;0.25384423;0.33533484;0.066199504;2.5040717;0.3172421;0.29957587;0.35871115;0.07725796;5.1727047;0.3260571;0.25056267;0.45883378;0.40523106;7.663712;0.4705085;0.6951688;0.9431622;2.1866388;44.143375;2.3827074;1.5302535;1.1841328;1.7257373;5
5.317731;0.8608308;0.319476;1.3265356;2.8912075;0.8073091;0.31475714;0.28030977;0.32392162;0.07600226;2.323152;0.22810099;0.25556827;0.360226;0.10891873;6.72589;0.23962198;0.36014995;0.9479804;2.8983674;1.7664374;0.23646495;0.25897413;0.33532655;0.11794425;4.3296895;0.7379993;0.5184356;0.49051213;1.0852952;2.5382407;0.51703495;0.6625651;0.5758166;0.7754244;2.0720937;1.4894329;1.6291895;0.53394043;0.24412654;2.3779466;1.3280479;4.6387706;0.954027;0.23854528;2.5320182;0.2920027;0.57806087;0.40230826;0.08387407;0.88341963;0.21104853;0.2720024;0.36037135;0.10199041;0.8486069;0.24716425;0.26535937;0.33908045;0.06539233;2.594625;0.32940635;0.31198615;0.36415434;0.076447584;5.2574954;0.3209271;0.25499374;0.4543931;0.39912158;8.056429;0.47128782;0.6878667;0.9599372;2.1580365;46.970108;2.3880165;1.5195993;1.1764656;1.7001711;5
5.422925;0.8433341;0.31467965;1.3157109;2.8510942;0.78793335;0.31750962;0.28986424;0.3288453;0.073233515;2.4763749;0.23383135;0.26409134;0.36168653;0.10648923;6.786968;0.23067553;0.37191266;0.9485808;2.880303;1.7446898;0.23470938;0.26755694;0.33850914;0.11509431;4.3544054;0.7214817;0.5015576;0.4961884;1.0766696;2.5364952;0.49864122;0.66741896;0.58643836;0.76688904;1.9271263;1.425428;1.5420669;0.53629476;0.24152295;2.3483224;1.3099779;4.417365;0.98396283;0.23503774;2.4260352;0.30009273;0.558401;0.40346426;0.083102696;0.8484831;0.21466075;0.28218484;0.36371896;0.10127219;0.82626736;0.2523369;0.27693623;0.34217706;0.064801164;2.688293;0.34121072;0.32514238;0.36869684;0.07574627;5.3164744;0.31665754;0.26079297;0.44943473;0.39311236;8.444537;0.4707942;0.67786473;0.97542906;2.129321;49.787155;2.3761945;1.50281;1.1677006;1.6770113;5
5.509322;0.8243448;0.31271836;1.3062245;2.813352;0.7646804;0.32064927;0.29891875;0.33304322;0.07096346;2.63186;0.24073574;0.27327153;0.36267564;0.10438885;6.851593;0.22602926;0.3840786;0.94783545;2.8638463;1.7169731;0.23353887;0.2752653;0.3409472;0.11284319;4.359229;0.70789623;0.48576534;0.50125337;1.0685738;2.5308404;0.48135716;0.6681522;0.59599817;0.7590416;1.7975321;1.3578842;1.4547004;0.5377813;0.23925957;2.3127894;1.2875447;4.2274513;1.0126686;0.23183948;2.3118758;0.30918366;0.5426096;0.4034535;0.08262433;0.81011117;0.2187182;0.2919972;0.36663187;0.100970656;0.799018;0.25784394;0.28816763;0.3447316;0.06447646;2.784093;0.3526857;0.33761382;0.37281477;0.07539383;5.349169;0.31336758;0.26794416;0.44426915;0.38757113;8.822528;0.46744743;0.6648084;0.98954064;2.101795;52.54914;2.353945;1.479016;1.158654;1.6571368;5
5.5782595;0.80385566;0.31294352;1.2983426;2.7790692;0.7381876;0.32401666;0.30685228;0.33690223;0.06903257;2.786888;0.24862449;0.2829723;0.36330757;0.102919005;6.922976;0.22544114;0.3949352;0.9466245;2.8487194;1.6832469;0.23304369;0.28170347;0.3428415;0.11105254;4.344305;0.69719326;0.47140488;0.5059714;1.0610151;2.5221472;0.46502614;0.6646876;0.6042614;0.7519298;1.6898968;1.2855413;1.3682277;0.538247;0.23735186;2.2724524;1.260396;4.067636;1.0390774;0.22928575;2.1950395;0.32091254;0.5302149;0.40400395;0.082280695;0.769371;0.22326384;0.30072278;0.36898765;0.10103404;0.76813483;0.26362115;0.29842693;0.34678045;0.06440994;2.8816714;0.36401254;0.3493379;0.3761837;0.07543132;5.35437;0.31162933;0.27622786;0.43894872;0.38256153;9.184;0.4617839;0.6492279;1.0021868;2.0765085;55.22145;2.3239307;1.4485462;1.1496733;1.6409733;5
5.630814;0.7833972;0.31551427;1.2923774;2.748876;0.7092206;0.32730436;0.313854;0.34014183;0.06771756;2.9390981;0.25757328;0.29286024;0.3636402;0.10200745;7.007331;0.22822112;0.40503645;0.9436742;2.8350375;1.6436654;0.23348154;0.2869796;0.34426567;0.10990416;4.309894;0.68859965;0.45973748;0.51043403;1.0545071;2.509674;0.449345;0.65649855;0.61113137;0.7456795;1.6102448;1.2087849;1.2772026;0.5380071;0.23600285;2.2276833;1.2293022;3.93469;1.0638726;0.22745189;2.0767553;0.33498976;0.5244139;0.40292412;0.08234181;0.72688025;0.22811952;0.30869737;0.37118956;0.10155943;0.734714;0.26945144;0.30796176;0.3483848;0.064671256;2.981039;0.37525776;0.36016923;0.3789527;0.07600501;5.330101;0.31318623;0.28599048;0.4335796;0.37848195;9.524114;0.45297766;0.631442;1.0141957;2.0539575;57.773556;2.2901275;1.415178;1.1407114;1.6281817;5
5.670481;0.7620668;0.31932226;1.2883872;2.7227328;0.6771547;0.33017495;0.31916443;0.34274536;0.0667296;3.0862129;0.26740277;0.30285597;0.36374158;0.10151884;7.1052647;0.23332325;0.41412;0.9396639;2.8229928;1.5974277;0.23436925;0.29060155;0.34514666;0.10914366;4.253241;0.68339974;0.4467066;0.51510936;1.0488428;2.5030456;0.43433723;0.6443803;0.6160247;0.7402008;1.5523208;1.1348656;1.1902231;0.53659356;0.2350923;2.181151;1.1939561;3.8231525;1.0863124;0.22625786;1.9550315;0.35135907;0.5205387;0.40346804;0.08263742;0.68330514;0.23320562;0.31527784;0.37286833;0.1024032;0.69854885;0.27528524;0.31607482;0.34958956;0.06516103;3.081981;0.3864197;0.3696235;0.38094833;0.07699998;5.275767;0.31658784;0.29586262;0.4285732;0.3752467;9.8145075;0.44089666;0.61238104;1.0246365;2.0342727;60.158817;2.2554913;1.3791592;1.1325059;1.6182293;5
5.697266;0.73961246;0.32476315;1.2860179;2.7006092;0.64261687;0.33260125;0.3228069;0.3446434;0.06604212;3.225988;0.2779947;0.3126108;0.36369428;0.10120903;7.214172;0.24072222;0.42180204;0.93416524;2.8125196;1.5447053;0.23569539;0.29240194;0.34550884;0.108644545;4.1736355;0.68357;0.43572903;0.51891184;1.0441493;2.5106266;0.4199988;0.6285625;0.61881375;0.73566717;1.5123137;1.0628985;1.1097298;0.53422916;0.23483706;2.1263485;1.1547891;3.7301424;1.1062394;0.22558208;1.8277793;0.3690726;0.51853275;0.40349233;0.0831034;0.6412882;0.23862267;0.32032347;0.37408894;0.103470676;0.6608381;0.2809532;0.32259277;0.35032466;0.06583044;3.1841304;0.39693603;0.377387;0.38251504;0.07828119;5.1918845;0.3213631;0.30573535;0.423414;0.3727338;10.247124;0.42647338;0.5919296;1.0337548;2.0177298;62.926895;2.2213066;1.3402389;1.1255032;1.6112126;5
5.7102885;0.7176716;0.33192745;1.2858294;2.6822443;0.60653824;0.33451936;0.32460517;0.34566873;0.06553269;3.356065;0.28945076;0.32193264;0.3635312;0.101002425;7.3307486;0.25065905;0.4281311;0.92738855;2.803593;1.4859741;0.23754263;0.2924906;0.34522313;0.10831233;4.074686;0.6869703;0.42706662;0.52208954;1.0403799;2.5259683;0.40632883;0.6092494;0.6194271;0.7320191;1.4868537;0.9913539;1.0329157;0.5300239;0.23496895;2.0882905;1.1148472;3.655129;1.123597;0.22533081;1.7010608;0.38952026;0.5206516;0.40370205;0.08366539;0.60531914;0.2444723;0.323779;0.37460124;0.10474775;0.6239466;0.28632876;0.32752463;0.3504383;0.066631354;3.2870631;0.4076093;0.3835875;0.38320833;0.07975074;5.0806375;0.32820836;0.3156047;0.41855964;0.3707823;10.697289;0.4107008;0.57008255;1.0404857;2.0042126;65.746254;2.1913395;1.3012748;1.1192613;1.6068349;5
5.7060914;0.6969084;0.33975363;1.2869793;2.6676257;0.5706153;0.33644727;0.3242843;0.34587377;0.06519496;3.4730968;0.30167323;0.33049864;0.36289594;0.10086665;7.456152;0.26279065;0.43315658;0.9189656;2.7961378;1.4216926;0.23987836;0.29053316;0.34430334;0.108121805;3.9555142;0.69329995;0.41923374;0.5246241;1.0376152;2.5443807;0.39383686;0.5874492;0.61755294;0.72923315;1.4750466;0.923748;0.9618193;0.5245461;0.23563626;2.0817003;1.0748138;3.5973458;1.1376599;0.22568068;1.5750258;0.4137996;0.52438605;0.40250474;0.08440812;0.57926095;0.25111395;0.32543495;0.3744875;0.10617603;0.5904387;0.2921553;0.33062592;0.34989446;0.06755438;3.3907576;0.41948345;0.38787672;0.38330588;0.081360295;4.9428034;0.3372619;0.3250232;0.41377324;0.36951783;11.144259;0.3945159;0.54757833;1.0463746;1.9936478;68.46833;2.1661825;1.2635318;1.1144093;1.604803;5
5.6899815;0.6779205;0.34809098;1.2899746;2.6565301;0.54001385;0.34002993;0.32201955;0.3450817;0.065048546;3.5753646;0.31463835;0.33808035;0.36195895;0.10086264;7.590327;0.27653283;0.4364363;0.9087481;2.7900064;1.3549078;0.24290241;0.28719723;0.34258372;0.10806894;3.820801;0.70210093;0.4139852;0.5263012;1.0358377;2.5644615;0.3824838;0.5635065;0.61305606;0.72721064;1.475394;0.8615013;0.8954506;0.5176921;0.23686074;2.0899172;1.0359259;3.5547938;1.1463727;0.22621614;1.4594601;0.44181433;0.5291826;0.40091595;0.08540632;0.5657356;0.25904438;0.32536444;0.37354302;0.10769488;0.56447786;0.29949704;0.33203417;0.34854242;0.068580225;3.4958317;0.4321348;0.39020154;0.38244313;0.08310813;4.7845063;0.34858572;0.33382118;0.40894845;0.36891657;11.579438;0.3775369;0.5253107;1.0505853;1.9857978;71.03532;2.1443636;1.2248396;1.1105354;1.604997;5
5.6612415;0.6600365;0.35953054;1.2950789;2.6488771;0.51832414;0.34611872;0.31806597;0.3433025;0.06499199;3.6621783;0.32786041;0.3444464;0.36032838;0.10088847;7.730131;0.29202253;0.43780208;0.89690346;2.7850895;1.2887498;0.24604836;0.28269327;0.34023246;0.10812851;3.6740935;0.7132939;0.41049618;0.5274274;1.0348586;2.5861173;0.37149048;0.539627;0.60623795;0.7259722;1.487345;0.80423737;0.83336896;0.50894594;0.23835495;2.1044176;0.9999477;3.5254116;1.1494617;0.22692679;1.3604009;0.4725572;0.53473854;0.39814198;0.08647206;0.5617776;0.26767668;0.32355803;0.37188765;0.10927931;0.5479217;0.30759043;0.3316113;0.34654242;0.069636375;3.6025834;0.44504097;0.39041528;0.38057816;0.08487422;4.6126204;0.36106044;0.3416991;0.4049547;0.36899063;11.998948;0.35935828;0.5028749;1.0534028;1.980551;73.4097;2.1227086;1.1867074;1.1080257;1.6072483;5
5.617025;0.6433279;0.37220514;1.3014392;2.6447134;0.50635266;0.3538435;0.31260434;0.3403488;0.06509077;3.7314913;0.34120977;0.34941542;0.3580635;0.10093379;7.8715787;0.30949387;0.43693376;0.8832294;2.7813473;1.2268357;0.24963692;0.27670637;0.3366346;0.10829787;3.5177293;0.7257458;0.4099909;0.5271909;1.0348184;2.61124;0.36139554;0.5141544;0.5972379;0.72541165;1.5106441;0.7583547;0.77211255;0.49884605;0.24021067;2.1248503;0.9695236;3.5058432;1.1495949;0.22774266;1.2783612;0.5057443;0.5404328;0.39431894;0.087635696;0.5642491;0.277466;0.31993568;0.3690513;0.110848464;0.5401144;0.3168931;0.32934272;0.34332693;0.07066569;3.7114604;0.45987567;0.38836616;0.37771964;0.08662842;4.4290657;0.3756206;0.3488208;0.4000176;0.3695149;12.400921;0.350264;0.4810993;1.0546228;1.9776487;75.56785;2.1016676;1.1490743;1.1068069;1.6112312;5
5.5533257;0.63134825;0.38513196;1.3091658;2.6434038;0.50173193;0.36297682;0.30560598;0.33682638;0.06518847;3.78068;0.35439593;0.35292554;0.35533315;0.10094449;8.01068;0.3286909;0.43407416;0.8684904;2.7786827;1.1679287;0.25462022;0.26956472;0.33272237;0.10834882;3.354503;0.7386502;0.41183728;0.5264606;1.0355082;2.6372783;0.35211858;0.48906314;0.5863186;0.72556204;1.5413226;0.7186196;0.7150401;0.4877046;0.24238211;2.1493425;0.9455675;3.4936142;1.1474148;0.22858949;1.2121575;0.5409847;0.54594564;0.38953435;0.08885478;0.5714041;0.28836218;0.31467772;0.3655826;0.11228846;0.53932565;0.3272435;0.3252474;0.33965632;0.07167984;3.8233542;0.47788623;0.384127;0.37401432;0.08834386;4.232406;0.39311427;0.35442233;0.39559066;0.3706254;12.785232;0.35037822;0.4603295;1.0541711;1.9766401;77.48814;2.0768542;1.1109277;1.1074041;1.6164627;5
5.475735;0.622511;0.39774746;1.3175261;2.6453242;0.5026406;0.37242913;0.2972593;0.3328106;0.065429166;3.8083699;0.36704078;0.35496414;0.3523428;0.10100728;8.144244;0.348929;0.42910588;0.852511;2.7771666;1.1122532;0.26014903;0.26110256;0.32843354;0.10859252;3.1859927;0.7523607;0.4160113;0.52518475;1.036929;2.6824694;0.34317845;0.46544665;0.5733068;0.7264296;1.5768442;0.6840617;0.6637864;0.4768398;0.2448334;2.1799593;0.92637444;3.4860663;1.1436116;0.22950095;1.1596346;0.57763565;0.55070007;0.38474476;0.09021002;0.5826094;0.29959327;0.30788368;0.36166447;0.113704905;0.54455054;0.33788434;0.31943074;0.3356923;0.07270763;3.9387052;0.4972898;0.37801695;0.3695066;0.090029955;4.0241737;0.41282922;0.35928348;0.3923953;0.37234056;13.146109;0.35302085;0.4406138;1.0523665;1.9774905;79.152405;2.0565944;1.0750927;1.1088644;1.6231383;5
5.3832703;0.6149114;0.4091392;1.3262703;2.650059;0.50821507;0.38191983;0.2875797;0.3279404;0.065786414;3.8140604;0.37883782;0.35542083;0.34873024;0.101110145;8.271562;0.369868;0.4221267;0.8362137;2.776783;1.0613989;0.26553267;0.2518289;0.32280964;0.10880208;3.0145407;0.7659763;0.4212121;0.5235385;1.0389786;2.7464576;0.3361207;0.44249105;0.559387;0.7280978;1.6150137;0.6580417;0.61457074;0.46322605;0.2475819;2.2158527;0.9102432;3.4824648;1.1375451;0.23041098;1.1184379;0.61533415;0.5549657;0.38046408;0.09171717;0.59760857;0.31087747;0.2996421;0.35703385;0.11502775;0.55517894;0.3485077;0.31197393;0.33105648;0.073727965;4.056559;0.51700735;0.3694166;0.36489812;0.09177734;3.8126335;0.4335899;0.36290705;0.38975808;0.37466303;13.480125;0.35814157;0.42270818;1.0511394;1.9800566;80.55575;2.0493524;1.0411116;1.112981;1.6306412;5
5.2815647;0.60964745;0.4196609;1.3365271;2.6578312;0.51801884;0.3911697;0.27695832;0.3222862;0.0663328;3.7971554;0.3893378;0.35425434;0.3445738;0.10151823;8.390865;0.3911142;0.41358152;0.8192596;2.7774315;1.0159905;0.27083313;0.24134405;0.3170323;0.10938811;2.841413;0.77754104;0.42726672;0.5215603;1.042053;2.8148901;0.33107883;0.4216524;0.54429805;0.7303233;1.6573949;0.6407743;0.57943106;0.4502313;0.25056463;2.2604501;0.8955299;3.4804182;1.1290638;0.23154423;1.086712;0.65394616;0.5574096;0.3754596;0.09299384;0.6164384;0.32197204;0.29030466;0.35178408;0.11642568;0.5710298;0.35884115;0.30322835;0.32581645;0.07485345;4.1822333;0.5360833;0.35982856;0.35889083;0.09338773;3.6109498;0.4546135;0.36545375;0.38741976;0.37767798;13.818916;0.36493254;0.40666288;1.0471966;1.9840802;81.73596;2.0432768;1.0106331;1.1165315;1.6388206;5
5.1717405;0.6079155;0.42907792;1.3478063;2.6679847;0.5320539;0.3999378;0.26569557;0.3162892;0.066922896;3.7561214;0.3977959;0.35222706;0.33995953;0.10177046;8.499031;0.41185826;0.40412837;0.8017708;2.7787845;0.9759953;0.2759348;0.23111875;0.3107122;0.10990783;2.6665366;0.7876789;0.43235418;0.5185185;1.0453932;2.8825595;0.327653;0.4018238;0.5289258;0.73307115;1.7041852;0.63323903;0.55072093;0.43612808;0.2537326;2.3156824;0.8811186;3.4799862;1.1198052;0.23244403;1.0589333;0.69219494;0.5591353;0.37015402;0.09488703;0.63929373;0.33261588;0.28010622;0.34636647;0.11770035;0.5921782;0.3686331;0.293427;0.32026374;0.075936146;4.3168488;0.5540018;0.34817418;0.3527914;0.0950938;3.4152427;0.47618008;0.36749122;0.3851775;0.38122824;14.168199;0.37114936;0.3907153;1.043049;1.9896268;82.68476;2.0312474;0.97624135;1.1212512;1.648546;5
2.5170927;0.82513136;0.60889536;1.2142564;2.7455037;0.57304627;0.17924304;0.17182724;0.23075591;0.076729886;3.0940807;0.3390502;0.234252;0.25069985;0.100492366;2.650874;0.83111954;0.18978742;0.80938715;2.6211386;0.754366;0.16812436;0.17444202;0.21556044;0.11041134;2.7608128;0.5937735;0.39433232;0.32519737;1.0169079;1.5890269;0.43823588;0.6312079;0.40703452;0.730271;2.1375577;1.0185821;0.7925982;0.3434078;0.2690267;2.9067757;0.5020368;4.5396223;0.5376648;0.2443538;1.2691941;0.31307605;0.35515866;0.2961346;0.115013756;0.40661335;0.15059756;0.18001467;0.21512255;0.12356201;0.44831157;0.13639928;0.17026642;0.22720124;0.08866077;2.1170485;0.215497;0.18566065;0.22347797;0.10443141;3.363801;0.38515407;0.39982623;0.39158762;0.39874032;7.087404;0.6528176;0.86472213;0.63523006;2.019499;33.39702;1.8790348;0.6359179;1.2587458;1.6997457;5
9.72704;3.9158094;0.80681914;1.2280283;2.8796456;1.2438853;0.38151428;0.24235381;0.34131834;0.10427147;7.249263;1.1030935;0.26169255;0.35611355;0.124440975;2.3754463;1.7895488;0.25774002;0.8890364;2.7213151;1.495228;0.46178788;0.21370165;0.27629608;0.13371041;8.69816;3.393976;0.66007656;0.4819539;1.0570093;1.5307845;0.68315256;0.69478273;0.4547121;0.766137;5.092191;2.645997;1.1066798;0.38836274;0.2904404;1.6759499;0.56791425;4.1816645;0.7660062;0.26991057;1.6710974;0.5624572;0.29230776;0.38164786;0.1428762;0.50487864;0.2616602;0.24236195;0.2775101;0.15058991;0.5312986;0.22659042;0.23291421;0.28916168;0.11576962;3.1885688;0.30543342;0.27519876;0.2921836;0.1293787;8.726315;1.9202507;0.46548828;0.46161467;0.44186538;5.1579895;1.2228085;0.8756917;0.7194722;2.0774777;50.419132;2.0463734;0.52077526;1.1865441;1.8475982;5
10.665423;4.3080907;0.8415519;1.227856;2.8935802;1.3706692;0.410051;0.24650648;0.3550323;0.10537864;7.760692;1.1896143;0.26152068;0.36886752;0.12485969;2.2612875;1.8836052;0.26119015;0.89941144;2.7288396;1.6020337;0.48754886;0.21278206;0.2829374;0.13387744;9.44979;3.7892156;0.69652444;0.50326186;1.0585119;1.5407038;0.7009062;0.7088923;0.4633698;0.76859945;5.4353495;2.8351989;1.1222053;0.39487794;0.2902974;1.7225361;0.5839235;4.232756;0.7771278;0.27112415;1.7622788;0.5908012;0.2895944;0.38930997;0.143465;0.51154953;0.26615772;0.24286923;0.28317454;0.15144691;0.53748107;0.23083223;0.2329207;0.2951609;0.116273746;3.2955167;0.30933723;0.2783126;0.29885373;0.12974688;9.392701;2.1179142;0.4703517;0.46979222;0.4439972;5.1252437;1.2690169;0.8935249;0.7293118;2.0864015;52.273273;2.07553;0.5412494;1.1709874;1.8606578;5
11.605366;4.6977882;0.87461823;1.2270162;2.905447;1.5095061;0.43922278;0.25033167;0.36875358;0.106161505;8.274475;1.2729313;0.2611308;0.38177463;0.12493518;2.1365685;1.9740121;0.26446766;0.910209;2.7352731;1.7100534;0.51072985;0.21099508;0.2892842;0.13367617;10.198806;4.19108;0.7336468;0.5246884;1.0594611;1.5536261;0.7142963;0.7246605;0.47389907;0.7705644;5.769781;3.0205722;1.1343687;0.4021571;0.28978923;1.7820294;0.59795547;4.2914066;0.78695375;0.2720056;1.8626223;0.618281;0.29072493;0.39582792;0.14361271;0.5189543;0.26883006;0.24282272;0.28816926;0.15197611;0.5447819;0.23424873;0.23219007;0.30053306;0.11641223;3.3936667;0.31219777;0.28127578;0.30473822;0.12976351;10.051195;2.3154373;0.47406572;0.4776836;0.44551355;5.0906157;1.3078327;0.91595215;0.73851836;2.09479;54.003593;2.1042604;0.56717813;1.1529095;1.8724921;5
